,game_id,time,quarter,event,total_time
32874,74,448.0,3,Turnover by L. Scola (3 sec),1984.0
32875,74,437.0,3,K. Love makes 2-pt shot from 18 ft (assist by R. Foye),2006.0
32876,74,426.0,3,M. World Peace misses 2-pt shot at rim,2028.0
32877,74,425.0,3,Defensive rebound by M. Miller,2030.0
32878,74,419.0,3,S. Telfair makes 3-pt shot from 25 ft (assist by M. Miller),2042.0
32879,74,394.0,3,M. World Peace makes 3-pt shot from 25 ft (assist by L. Scola),2092.0
32880,74,367.0,3,S. Telfair misses 3-pt shot from 23 ft,2146.0
32881,74,366.0,3,Defensive rebound by A. Brooks,2148.0
32882,74,359.0,3,M. World Peace makes 2-pt shot from 23 ft (assist by A. Brooks),2162.0
32883,74,345.0,3,S. Telfair misses 2-pt shot at rim,2190.0
32884,74,344.0,3,Defensive rebound by S. Battier,2192.0
32885,74,339.0,3,Shooting foul by M. Miller (drawn by M. World Peace),2202.0
32886,74,339.0,3,M. World Peace makes free throw 1 of 2,2202.0
32887,74,339.0,3,K. Lowry enters the game for L. Scola,2202.0
32888,74,339.0,3,M. World Peace makes free throw 2 of 2,2202.0
32889,74,322.0,3,S. Telfair misses 2-pt shot from 7 ft,2236.0
32890,74,320.0,3,Defensive rebound by M. World Peace,2240.0
32891,74,315.0,3,Y. Ming makes 2-pt shot at rim (assist by M. World Peace),2250.0
32892,74,302.0,3,R. Foye makes 2-pt shot from 18 ft,2276.0
32893,74,282.0,3,Y. Ming makes 2-pt shot from 7 ft (assist by S. Battier),2316.0
32894,74,260.0,3,K. Love misses 2-pt shot from 16 ft,2360.0
32895,74,259.0,3,Defensive rebound by K. Lowry,2362.0
32896,74,246.0,3,M. World Peace makes 2-pt shot at rim,2388.0
32897,74,231.0,3,R. Foye makes 3-pt shot from 25 ft (assist by M. Miller),2418.0
32898,74,207.0,3,Y. Ming misses 2-pt shot from 10 ft,2466.0
32899,74,206.0,3,Defensive rebound by K. Love,2468.0
32900,74,196.0,3,R. Gomes makes 3-pt shot from 25 ft (assist by S. Telfair),2488.0
32901,74,179.0,3,M. World Peace makes 2-pt shot from 22 ft,2522.0
32902,74,165.0,3,S. Telfair makes 3-pt shot from 23 ft (assist by R. Foye),2550.0
32903,74,149.0,3,A. Brooks misses 3-pt shot from 26 ft,2582.0
32904,74,148.0,3,Offensive rebound by Team,2584.0
32905,74,148.0,3,Houston full timeout,2584.0
32906,74,148.0,3,R. Carney enters the game for K. Love,2584.0
32907,74,148.0,3,C. Smith enters the game for S. Telfair,2584.0
32908,74,141.0,3,Personal foul by C. Smith (drawn by Y. Ming),2598.0
32909,74,124.0,3,M. World Peace misses 2-pt shot from 10 ft,2632.0
32910,74,122.0,3,Y. Ming misses 2-pt shot at rim,2636.0
32911,74,122.0,3,Offensive rebound by Y. Ming,2636.0
32912,74,121.0,3,Defensive rebound by C. Smith,2638.0
