,game_id,time,quarter,event,total_time
13879,29,577.0,4,Defensive rebound by F. Kaminsky,2303.0
13880,29,554.0,4,K. Walker misses 2-pt shot from 3 ft,2326.0
13881,29,548.0,4,Offensive rebound by F. Kaminsky,2332.0
13882,29,548.0,4,F. Kaminsky makes 2-pt shot at rim,2332.0
13883,29,538.0,4,Personal foul by C. Zeller (drawn by I. Shumpert),2342.0
13884,29,538.0,4,L. James enters the game for I. Shumpert,2342.0
13885,29,538.0,4,M. Williams enters the game for C. Zeller,2342.0
13886,29,529.0,4,K. Korver misses 3-pt shot from 25 ft,2351.0
13887,29,524.0,4,Defensive rebound by K. Walker,2356.0
13888,29,518.0,4,K. Walker misses 2-pt shot from 2 ft,2362.0
13889,29,515.0,4,Defensive rebound by C. Frye,2365.0
13890,29,503.0,4,L. James misses 2-pt shot from 15 ft,2377.0
13891,29,503.0,4,Defensive rebound by K. Walker,2377.0
13892,29,495.0,4,F. Kaminsky makes 2-pt shot from 1 ft (assist by D. Bacon),2385.0
13893,29,495.0,4,Shooting foul by K. Korver (drawn by F. Kaminsky),2385.0
13894,29,495.0,4,F. Kaminsky makes free throw 1 of 1,2385.0
13895,29,484.0,4,D. Wade makes 2-pt shot from 1 ft (assist by L. James),2396.0
13896,29,469.0,4,N. Batum misses 3-pt shot from 27 ft,2411.0
13897,29,467.0,4,Defensive rebound by C. Frye,2413.0
13898,29,451.0,4,C. Frye makes 2-pt shot from 2 ft (assist by L. James),2429.0
13899,29,451.0,4,Charlotte full timeout,2429.0
13900,29,451.0,4,M. Kidd-Gilchrist enters the game for D. Bacon,2429.0
13901,29,451.0,4,D. Howard enters the game for M. Williams,2429.0
13902,29,436.0,4,D. Howard makes 2-pt shot from 1 ft (assist by N. Batum),2444.0
13903,29,419.0,4,C. Frye makes 2-pt shot from 16 ft (assist by D. Wade),2461.0
13904,29,405.0,4,K. Walker makes 2-pt shot from 11 ft,2475.0
13905,29,387.0,4,L. James makes 2-pt shot from 1 ft,2493.0
13906,29,372.0,4,K. Walker misses 3-pt shot from 25 ft,2508.0
13907,29,369.0,4,Defensive rebound by J. Green,2511.0
13908,29,357.0,4,L. James makes 2-pt shot from 11 ft,2523.0
13909,29,357.0,4,Charlotte full timeout,2523.0
13910,29,343.0,4,M. Kidd-Gilchrist makes 2-pt shot from 1 ft,2537.0
13911,29,322.0,4,K. Korver misses 3-pt shot from 22 ft,2558.0
13912,29,315.0,4,Offensive rebound by J. Green,2565.0
13913,29,315.0,4,J. Green makes 2-pt shot at rim,2565.0
13914,29,298.0,4,M. Kidd-Gilchrist makes 2-pt shot from 2 ft (assist by K. Walker),2582.0
13915,29,278.0,4,C. Frye misses 3-pt shot from 26 ft,2602.0
13916,29,276.0,4,Defensive rebound by M. Kidd-Gilchrist,2604.0
13917,29,257.0,4,F. Kaminsky misses 2-pt shot from 3 ft,2623.0
13918,29,253.0,4,Defensive rebound by L. James,2627.0
13919,29,249.0,4,J. Green misses 2-pt shot from 1 ft,2631.0
13920,29,246.0,4,Defensive rebound by M. Kidd-Gilchrist,2634.0
13921,29,239.0,4,Shooting foul by K. Korver (drawn by N. Batum),2641.0
13922,29,239.0,4,N. Batum makes free throw 1 of 2,2641.0
13923,29,239.0,4,M. Williams enters the game for F. Kaminsky,2641.0
13924,29,239.0,4,J. Smith enters the game for C. Frye,2641.0
13925,29,239.0,4,K. Love enters the game for D. Wade,2641.0
13926,29,239.0,4,N. Batum misses free throw 2 of 2,2641.0
13927,29,236.0,4,Defensive rebound by J. Smith,2644.0
13928,29,217.0,4,K. Love makes 2-pt shot from 2 ft (assist by L. James),2663.0
13929,29,206.0,4,K. Walker makes 2-pt shot from 1 ft,2674.0
13930,29,206.0,4,Shooting foul by K. Love (drawn by K. Walker),2674.0
13931,29,206.0,4,K. Walker misses free throw 1 of 1,2674.0
13932,29,203.0,4,Defensive rebound by K. Love,2677.0
13933,29,190.0,4,L. James misses 3-pt shot from 28 ft,2690.0
13934,29,187.0,4,Defensive rebound by N. Batum,2693.0
13935,29,183.0,4,Turnover by N. Batum (bad pass; steal by L. James),2697.0
13936,29,176.0,4,L. James makes 2-pt shot from 1 ft,2704.0
13937,29,168.0,4,Personal foul by K. Love (drawn by D. Howard),2712.0
13938,29,162.0,4,K. Walker misses 2-pt shot from 20 ft,2718.0
13939,29,158.0,4,Offensive rebound by D. Howard,2722.0
13940,29,158.0,4,Shooting foul by K. Korver (drawn by D. Howard),2722.0
13941,29,158.0,4,D. Howard misses free throw 1 of 2,2722.0
13942,29,158.0,4,Offensive rebound by Team,2722.0
13943,29,158.0,4,D. Howard makes free throw 2 of 2,2722.0
13944,29,134.0,4,L. James misses 2-pt shot from 2 ft,2746.0
13945,29,132.0,4,Offensive rebound by K. Love,2748.0
13946,29,131.0,4,K. Love misses 2-pt shot from 2 ft (block by M. Kidd-Gilchrist),2749.0
13947,29,131.0,4,Defensive rebound by D. Howard,2749.0
