,game_id,time,quarter,event,total_time
43263,96,613.0,4,Turnover by D. Howard (3 sec),2267.0
43264,96,613.0,4,R. Anderson enters the game for G. Davis,2267.0
43265,96,613.0,4,J. O'Neal enters the game for K. Garnett,2267.0
43266,96,590.0,4,S. Pavlovic misses 3-pt shot from 25 ft,2290.0
43267,96,589.0,4,Defensive rebound by D. Howard,2291.0
43268,96,573.0,4,D. Howard misses 2-pt shot from 4 ft,2307.0
43269,96,572.0,4,Defensive rebound by J. O'Neal,2308.0
43270,96,554.0,4,B. Bass misses 2-pt shot from 1 ft,2326.0
43271,96,553.0,4,Defensive rebound by D. Howard,2327.0
43272,96,546.0,4,Shooting foul by J. O'Neal (drawn by H. Turkoglu),2334.0
43273,96,546.0,4,H. Turkoglu makes free throw 1 of 2,2334.0
43274,96,546.0,4,H. Turkoglu makes free throw 2 of 2,2334.0
43275,96,527.0,4,B. Bass makes 2-pt shot from 13 ft (assist by M. Daniels),2353.0
43276,96,513.0,4,H. Turkoglu misses 2-pt shot from 18 ft,2367.0
43277,96,513.0,4,Defensive rebound by J. O'Neal,2367.0
43278,96,495.0,4,Turnover by E. Moore (bad pass; steal by J. Redick),2385.0
43279,96,487.0,4,Shooting foul by J. O'Neal (drawn by D. Howard),2393.0
43280,96,487.0,4,Official timeout,2393.0
43281,96,487.0,4,L. Hughes enters the game for J. Redick,2393.0
43282,96,487.0,4,K. Garnett enters the game for J. O'Neal,2393.0
43283,96,487.0,4,A. Bradley enters the game for E. Moore,2393.0
43284,96,487.0,4,P. Pierce enters the game for S. Pavlovic,2393.0
43285,96,487.0,4,D. Howard misses free throw 1 of 2,2393.0
43286,96,487.0,4,Offensive rebound by Team,2393.0
43287,96,487.0,4,D. Howard makes free throw 2 of 2,2393.0
43288,96,470.0,4,P. Pierce misses 3-pt shot from 23 ft,2410.0
43289,96,469.0,4,Defensive rebound by D. Howard,2411.0
43290,96,452.0,4,L. Hughes makes 2-pt shot from 21 ft (assist by R. Anderson),2428.0
43291,96,434.0,4,K. Garnett makes 2-pt shot from 17 ft (assist by A. Bradley),2446.0
43292,96,417.0,4,V. Wafer misses 2-pt shot from 1 ft,2463.0
43293,96,416.0,4,Defensive rebound by K. Garnett,2464.0
43294,96,410.0,4,Turnover by K. Garnett (bad pass),2470.0
43295,96,410.0,4,G. Davis enters the game for D. Howard,2470.0
43296,96,396.0,4,R. Anderson misses 2-pt shot at rim (block by K. Garnett),2484.0
43297,96,394.0,4,Offensive rebound by H. Turkoglu,2486.0
43298,96,389.0,4,L. Hughes misses 3-pt shot from 26 ft,2491.0
43299,96,388.0,4,Offensive rebound by G. Davis,2492.0
43300,96,377.0,4,G. Davis misses 2-pt shot from 15 ft,2503.0
43301,96,376.0,4,Defensive rebound by B. Bass,2504.0
43302,96,366.0,4,Turnover by B. Bass (out of bounds lost ball),2514.0
43303,96,366.0,4,Q. Richardson enters the game for H. Turkoglu,2514.0
43304,96,357.0,4,Turnover by Team (8 sec),2523.0
43305,96,357.0,4,Boston full timeout,2523.0
43306,96,343.0,4,K. Garnett makes 2-pt shot from 21 ft (assist by P. Pierce),2537.0
43307,96,323.0,4,Turnover by L. Hughes (bad pass; steal by K. Garnett),2557.0
43308,96,316.0,4,G. Stiemsma enters the game for K. Garnett,2564.0
43309,96,316.0,4,S. Pavlovic enters the game for P. Pierce,2564.0
43310,96,311.0,4,A. Bradley misses 3-pt shot from 24 ft,2569.0
43311,96,310.0,4,Defensive rebound by V. Wafer,2570.0
43312,96,300.0,4,G. Davis misses 2-pt shot from 20 ft,2580.0
43313,96,299.0,4,Defensive rebound by G. Stiemsma,2581.0
43314,96,277.0,4,G. Stiemsma misses 2-pt shot from 5 ft,2603.0
43315,96,276.0,4,Defensive rebound by G. Davis,2604.0
43316,96,270.0,4,R. Anderson misses 2-pt shot from 22 ft,2610.0
43317,96,269.0,4,Offensive rebound by Team,2611.0
43318,96,269.0,4,J. Johnson enters the game for B. Bass,2611.0
43319,96,269.0,4,E. Moore enters the game for A. Bradley,2611.0
43320,96,269.0,4,E. Clark enters the game for G. Davis,2611.0
43321,96,269.0,4,J. Harper enters the game for R. Anderson,2611.0
43322,96,259.0,4,Turnover by J. Harper (lost ball; steal by E. Moore),2621.0
43323,96,259.0,4,Personal foul by L. Hughes (drawn by E. Moore),2621.0
43324,96,252.0,4,E. Moore makes 2-pt shot from 1 ft (assist by M. Daniels),2628.0
43325,96,227.0,4,E. Clark misses 2-pt shot from 3 ft,2653.0
43326,96,225.0,4,Defensive rebound by G. Stiemsma,2655.0
43327,96,208.0,4,E. Moore misses 3-pt shot from 25 ft,2672.0
43328,96,207.0,4,Defensive rebound by E. Clark,2673.0
43329,96,199.0,4,L. Hughes misses 2-pt shot from 19 ft,2681.0
43330,96,198.0,4,Defensive rebound by M. Daniels,2682.0
43331,96,178.0,4,J. Johnson makes 2-pt shot from 9 ft,2702.0
43332,96,165.0,4,V. Wafer misses 2-pt shot from 21 ft,2715.0
43333,96,163.0,4,Defensive rebound by G. Stiemsma,2717.0
43334,96,151.0,4,G. Stiemsma makes 2-pt shot from 1 ft (assist by M. Daniels),2729.0
43335,96,133.0,4,Shooting foul by G. Stiemsma (drawn by V. Wafer),2747.0
43336,96,133.0,4,Orlando full timeout,2747.0
43337,96,133.0,4,V. Wafer misses free throw 1 of 2,2747.0
43338,96,133.0,4,Offensive rebound by Team,2747.0
43339,96,133.0,4,V. Wafer makes free throw 2 of 2,2747.0
43340,96,122.0,4,S. Pavlovic makes 2-pt shot from 20 ft,2758.0
43341,96,105.0,4,V. Wafer makes 2-pt shot from 1 ft,2775.0
43342,96,94.0,4,J. Johnson misses 2-pt shot from 1 ft (block by J. Harper),2786.0
43343,96,92.0,4,Defensive rebound by J. Harper,2788.0
43344,96,87.0,4,V. Wafer makes 2-pt shot from 18 ft,2793.0
43345,96,72.0,4,E. Moore misses 3-pt shot from 25 ft,2808.0
43346,96,70.0,4,Defensive rebound by Q. Richardson,2810.0
43347,96,57.0,4,Turnover by V. Wafer (traveling),2823.0
43348,96,45.0,4,J. Johnson makes 2-pt shot from 1 ft (assist by E. Moore),2835.0
43349,96,34.0,4,Turnover by V. Wafer (lost ball; steal by S. Pavlovic),2846.0
43350,96,22.0,4,J. Johnson misses 2-pt shot from 1 ft (block by E. Clark),2858.0
43351,96,20.0,4,Defensive rebound by E. Clark,2860.0
43352,96,11.0,4,E. Clark misses 2-pt shot from 21 ft,2869.0
43353,96,11.0,4,Defensive rebound by S. Pavlovic,2869.0
43354,96,0.0,5,End of 4th quarter,3600.0
43355,97,720.0,1,Jump ball: D. Howard vs. K. Garnett (R. Anderson gains possession),0.0
43356,97,700.0,1,D. Howard misses 2-pt shot from 4 ft (block by K. Garnett),80.0
43357,97,699.0,1,Defensive rebound by P. Pierce,84.0
43358,97,687.0,1,B. Bass makes 2-pt shot from 18 ft (assist by P. Pierce),132.0
43359,97,671.0,1,H. Turkoglu misses 2-pt shot from 2 ft,196.0
43360,97,670.0,1,Defensive rebound by K. Garnett,200.0
43361,97,664.0,1,A. Bradley misses 2-pt shot from 18 ft,224.0
43362,97,663.0,1,Defensive rebound by H. Turkoglu,228.0
43363,97,657.0,1,Personal foul by M. Pietrus (drawn by H. Turkoglu),252.0
43364,97,653.0,1,Offensive foul by D. Howard (drawn by A. Bradley),268.0
43365,97,653.0,1,Turnover by D. Howard (offensive foul),268.0
43366,97,640.0,1,Turnover by P. Pierce (lost ball; steal by H. Turkoglu),320.0
43367,97,634.0,1,J. Richardson makes 2-pt shot from 2 ft (assist by H. Turkoglu),344.0
43368,97,628.0,1,Turnover by A. Bradley (lost ball; steal by J. Nelson),368.0
43369,97,620.0,1,J. Richardson misses 3-pt shot from 25 ft,400.0
43370,97,619.0,1,Offensive rebound by J. Nelson,404.0
43371,97,616.0,1,R. Anderson misses 3-pt shot from 26 ft,416.0
43372,97,616.0,1,Offensive rebound by Team,416.0
43373,97,616.0,1,Personal foul by B. Bass (drawn by J. Richardson),416.0
43374,97,608.0,1,D. Howard misses 2-pt shot from 3 ft (block by K. Garnett),448.0
43375,97,607.0,1,Defensive rebound by A. Bradley,452.0
43376,97,601.0,1,B. Bass misses 2-pt shot from 20 ft,476.0
43377,97,598.0,1,Offensive rebound by M. Pietrus,488.0
43378,97,593.0,1,M. Pietrus misses 3-pt shot from 27 ft,508.0
43379,97,593.0,1,Defensive rebound by D. Howard,508.0
43380,97,582.0,1,Turnover by H. Turkoglu (bad pass; steal by K. Garnett),552.0
43381,97,574.0,1,M. Pietrus makes 3-pt shot from 24 ft (assist by K. Garnett),584.0
43382,97,554.0,1,D. Howard misses 2-pt shot from 4 ft,664.0
43383,97,554.0,1,Defensive rebound by K. Garnett,664.0
43384,97,545.0,1,Personal foul by D. Howard (drawn by K. Garnett),700.0
43385,97,545.0,1,G. Davis enters the game for D. Howard,700.0
43386,97,531.0,1,M. Pietrus misses 3-pt shot from 25 ft,756.0
43387,97,531.0,1,Defensive rebound by H. Turkoglu,756.0
43388,97,519.0,1,R. Anderson misses 2-pt shot from 17 ft,804.0
43389,97,518.0,1,Defensive rebound by B. Bass,808.0
43390,97,501.0,1,M. Pietrus makes 3-pt shot from 26 ft,876.0
43391,97,493.0,1,Orlando full timeout,908.0
43392,97,477.0,1,R. Anderson makes 2-pt shot from 8 ft,972.0
43393,97,458.0,1,P. Pierce misses 3-pt shot from 27 ft,1048.0
43394,97,457.0,1,Defensive rebound by H. Turkoglu,1052.0
43395,97,440.0,1,R. Anderson makes 2-pt shot from 2 ft (assist by H. Turkoglu),1120.0
43396,97,420.0,1,Turnover by K. Garnett (lost ball; steal by H. Turkoglu),1200.0
43397,97,416.0,1,Shooting block foul by P. Pierce (drawn by J. Richardson),1216.0
43398,97,416.0,1,J. Richardson misses free throw 1 of 2,1216.0
43399,97,416.0,1,Offensive rebound by Team,1216.0
43400,97,416.0,1,G. Stiemsma enters the game for K. Garnett,1216.0
43401,97,416.0,1,J. Richardson makes free throw 2 of 2,1216.0
43402,97,395.0,1,M. Pietrus makes 2-pt shot from 22 ft,1300.0
